,basy_zyzd_jbbm_for_str_3,basy_yydj,basy_ssjczbm1_for_str_3,HAOCAI-3-3-E,JCJY-3-3-E,YP-3-3-E,ZFY-3-3-E,记录条数-3-3
562,A18,6,54.,1269.363431372549,6608.610882352942,3982.9185294117647,16944.374117647058,102
563,A18,6,55.,4617.84,4297.1558,3321.8982,24641.3692,50
568,A18,6,62.,1041.185652173913,4636.660869565218,2981.8478260869565,13030.058260869564,23
576,A18,6,77.,22180.7933,8715.1176,8933.2748,55716.7494,100
578,A18,6,80.,11527.02603773585,7078.97320754717,8900.91283018868,40606.14962264151,53
579,A18,6,81.,25988.416829268295,9485.948780487806,6695.87,74195.20158536585,82
581,A18,6,83.,1655.402857142857,4817.126666666667,1742.267142857143,11968.688095238096,21
583,A18,6,86.,1125.2910204081634,4738.906530612245,3057.84,13067.150612244897,49
594,A19,3,,190.4283333333333,4104.417083333333,1990.4483333333335,10208.080833333335,24
605,A19,6,,262.97416666666663,4370.893095238095,2899.5929761904763,10279.110595238095,84
606,A19,6,03.,570.2142424242425,9256.806363636364,7764.048636363636,23157.37984848485,66
610,A19,6,33.,496.9988461538461,9346.738076923077,6074.57173076923,20638.915384615386,52
611,A19,6,34.,842.1058333333334,7276.165,6070.220416666667,21217.255833333333,24
626,A22,3,,118.84428571428572,700.0409523809524,2360.2557142857145,5064.914285714285,21
633,A23,6,,122.68409090909091,3498.1336363636365,1801.4677272727274,7361.464545454545,22
664,A31,6,33.,412.1723809523809,6802.676190476191,2287.480476190476,12978.71,21
690,A37,3,,101.25107142857144,873.6857142857143,1421.3035714285713,3916.0625,28
697,A37,5,,111.72551724137932,896.76,1049.9394252873562,3344.1644827586206,87
705,A37,6,,179.92781645569622,1334.0495253164559,1557.2128164556962,5434.521772151899,316
718,A37,6,93.,242.39693181818183,2026.9648863636364,1203.0495454545455,5600.21,88
722,A38,3,,51.361724137931034,435.303448275862,455.1286206896552,1743.5644827586207,29
725,A38,5,,64.43224719101124,586.429213483146,382.14449438202246,1775.9875280898877,89
728,A38,6,,99.97245614035089,1033.180701754386,532.8680701754386,2658.681228070175,57
744,A40,6,,251.1732142857143,4036.909285714286,2853.9582142857143,9837.468214285715,28
762,A41,1,,234.71177419354837,1663.4383870967742,2452.1046774193546,7428.035483870968,62
771,A41,2,,129.4186577181208,2286.4877181208053,3228.8810738255033,7843.978389261745,149
783,A41,3,,152.79987074030552,2150.814970622797,1871.843866039953,5867.756580493537,851
785,A41,3,17.,101.04962962962964,1489.322962962963,948.4181481481481,4272.87037037037,27
792,A41,3,38.,1500.9813559322035,9337.43779661017,10772.2006779661,35029.734406779666,59
805,A41,3,57.,639.1695744680851,4682.678510638299,6391.200425531914,19534.21829787234,47
813,A41,3,93.,445.0214583333333,3295.5295833333334,4001.9166666666665,12526.886874999998,48
815,A41,3,96.,1231.1675471698113,7704.82962264151,8541.69962264151,27698.432452830188,53
818,A41,4,,213.74190000000002,2856.0622,2179.2189000000003,7454.8857,100
833,A41,4,96.,2837.072333333333,12323.332333333332,13215.923333333334,45497.778333333335,30
835,A41,5,,99.92260947595119,1720.3985175879395,1316.8489877961233,4548.359777458722,2786
836,A41,5,03.,470.17479999999995,4275.972,4521.7188,13581.6704,25
845,A41,5,38.,1889.4591588785047,7776.160747663551,8397.208691588785,26297.83214953271,107
846,A41,5,39.,4425.214482758621,10439.697931034483,10467.629310344828,38976.90689655173,29
849,A41,5,44.,593.7156666666667,5653.826,5313.526,16941.581,30
860,A41,5,57.,579.6672941176471,6162.042941176471,5204.796588235295,17971.83105882353,85
861,A41,5,59.,2180.432978723404,6609.576382978724,5339.061063829787,19983.857872340424,47
874,A41,5,89.,170.2429268292683,3411.071707317073,2781.2912195121953,9221.074146341465,41
876,A41,5,93.,429.20148305084746,3947.2249576271183,3538.99686440678,11284.394830508476,236
877,A41,5,96.,2617.862385321101,9788.033348623854,10942.243440366972,35030.10527522936,218
880,A41,5,99.,227.8857281553398,3205.1255339805825,2530.8827184466018,9185.04067961165,103
881,A41,6,,261.62656319841074,3293.951621554507,2705.345326545816,8590.876881052895,4027
882,A41,6,00.,2911.9818181818177,18444.864545454548,15273.52681818182,55892.993636363644,22
885,A41,6,03.,817.2433513513513,6848.019729729729,6137.241297297297,18849.864108108108,185
889,A41,6,17.,425.68413223140493,3391.6579338842976,3706.239090909091,10557.747355371901,121
899,A41,6,33.,1274.191111111111,12574.262314814816,13069.701712962962,38512.026342592595,216
900,A41,6,34.,1671.3118085106382,13150.50585106383,13105.29414893617,38146.29191489362,94
902,A41,6,38.,2006.9517312072892,10318.16125284738,9009.734578587699,30660.88230068337,439
903,A41,6,39.,7478.570218978102,17048.728686131388,17473.53591240876,62732.595182481746,137
905,A41,6,41.,1269.381826923077,11657.205192307692,13253.78125,34555.51259615384,104
908,A41,6,44.,2963.439375,9588.23484375,10132.35109375,32366.73328125,64
909,A41,6,45.,3330.8063829787234,11182.71744680851,10300.182340425532,34905.47936170213,47
911,A41,6,47.,3529.1464516129035,5827.76935483871,5560.797096774193,25068.438387096772,31
914,A41,6,50.,4151.816603773585,13627.155471698114,17743.622264150945,49700.6920754717,53
915,A41,6,51.,7759.895238095238,17157.111904761903,19163.94095238095,61556.729523809525,42
918,A41,6,54.,3187.0470833333334,12761.723055555554,19473.11347222222,51541.26416666667,72
919,A41,6,55.,4254.255862068965,10597.404137931033,8758.675172413794,33931.293103448275,29
920,A41,6,56.,5443.0732499999995,6854.328750000001,6927.27825,28061.8975,40
921,A41,6,57.,1467.773986013986,12841.175454545455,10295.581748251749,34055.89062937063,143
923,A41,6,59.,3432.4071428571433,9085.828181818182,7223.198051948052,27415.239090909094,77
939,A41,6,86.,3087.2723076923075,10553.459807692308,11148.393846153846,36668.87134615385,52
940,A41,6,87.,195.12640449438203,2349.9197752808986,1450.6884269662921,5681.440898876404,89
941,A41,6,88.,398.2645161290323,3482.2289516129035,2537.932822580645,8701.431129032258,124
942,A41,6,89.,248.3466,3397.648054545454,2151.6444545454547,8146.289563636363,550
946,A41,6,93.,627.1426399155226,5588.968342133051,4678.99317845829,15491.376599788808,947
948,A41,6,96.,4622.020162513543,20586.383986998917,25175.28221018418,74096.19224268688,923
951,A41,6,99.,406.2825342465753,2969.4396917808217,2927.384452054794,8969.070353881278,876
972,A46,5,,56.47315789473684,1744.2560526315788,1463.95,4701.036578947369,38
979,A46,6,,176.6112962962963,2406.418518518519,1876.1175,6727.209814814815,108
988,A46,6,99.,89.51615384615386,1663.326923076923,1466.0500000000002,5898.536153846154,26
