,basy_zyzd_jbbm_for_str_3,basy_yydj,basy_ssjczbm1_for_str_3,HAOCAI-3-3-E,JCJY-3-3-E,YP-3-3-E,ZFY-3-3-E,记录条数-3-3
2886,C73,5,06.,2112.8047674418603,4291.666976744186,1324.452906976744,15308.826744186048,86
2888,C73,6,06.,4341.593926086956,4516.17007826087,1933.2708913043477,20869.041147826087,2300
2947,C76,6,54.,3308.810217391304,7579.080434782609,4444.921521739131,24823.656304347824,46
2983,C77,6,40.,2114.790292397661,6560.839824561404,2748.554619883041,17887.24783625731,171
2993,C77,6,99.,1916.9428125,8730.9671875,4054.64625,17985.783125,32
2999,C78,1,39.,8001.514146341464,1934.378048780488,3566.9726829268293,18392.303902439024,41
3005,C78,3,34.,1005.4388,3150.796,2817.5683999999997,9408.0732,25
3024,C78,5,34.,512.1541935483871,2895.2279032258066,1502.3685483870968,7889.2516129032265,62
3032,C78,5,54.,1613.92,3443.602380952381,3808.7571428571428,11858.536666666667,21
3036,C78,6,,296.3728571428572,3487.733928571429,2982.7514285714283,9173.43,28
3040,C78,6,32.,14157.30761904762,7566.987619047619,3072.162857142857,33868.54,42
3041,C78,6,33.,2172.124594594595,5859.801081081081,2367.011216216216,13609.078783783783,74
3042,C78,6,34.,852.7328229665072,4913.967799043062,2878.482105263158,11902.261578947368,209
3044,C78,6,39.,13743.59909090909,5081.308333333333,4656.3474242424245,32544.17515151515,66
3053,C78,6,50.,5831.029640718562,6571.281976047905,4104.186347305389,26594.944071856287,167
3056,C78,6,54.,2206.1547474747476,5638.91202020202,4674.787474747475,17994.660505050506,99
3062,C78,6,99.,2048.3742857142856,4143.098095238095,4138.108571428571,14507.54380952381,42
3125,C79,6,,828.8352777777777,4940.595555555556,5831.961666666666,17275.904166666667,36
3126,C79,6,01.,20113.43723076923,12392.264461538462,9429.406,64537.91123076924,65
3144,C79,6,54.,5556.091489361702,7391.154893617022,4829.398297872341,28027.52872340426,47
3156,C79,6,77.,7408.47,8144.8436,2977.2904,37227.5792,25
3160,C79,6,81.,12985.236551724138,10449.427241379311,3418.3993103448274,42576.18034482758,29
3169,C79,6,99.,1468.2351999999998,6665.9096,9992.3168,32205.267600000003,25
3246,C83,6,40.,1911.2959999999998,9855.676333333333,4333.0813333333335,22142.426333333333,30
3247,C83,6,41.,2893.7558333333336,14738.942333333334,18174.111166666666,47157.017499999994,60
3265,C83,6,99.,1249.8752671755726,7565.387633587787,7716.147709923664,21023.248244274808,131
